"subjID" "choice" "RT" "altrep" "condition" "area"
"sub70" 2 1.074 "2" "S" "FP"
"sub70" 1 0.7726 "1" "S" "FP"
"sub70" 2 0.52 "2" "S" "FP"
"sub70" 2 0.6563 "1" "S" "FP"
"sub70" 2 0.7597 "2" "S" "FP"
"sub70" 2 0.7883 "1" "S" "FP"
"sub70" 2 1.1964 "2" "S" "FP"
"sub70" 2 1.0585 "1" "S" "FP"
"sub70" 2 1.5053 "2" "S" "FP"
"sub70" 2 0.7646 "2" "S" "FP"
"sub70" 2 0.8622 "2" "S" "FP"
"sub70" 2 0.7184 "2" "S" "FP"
"sub70" 2 0.5508 "1" "S" "FP"
"sub70" 2 0.5538 "2" "S" "FP"
"sub70" 2 0.5448 "1" "S" "FP"
"sub70" 1 0.5678 "2" "S" "FP"
"sub70" 2 0.865 "1" "S" "FP"
"sub70" 2 0.9729 "2" "S" "FP"
"sub70" 2 0.7542 "2" "S" "FP"
"sub70" 2 0.6946 "2" "S" "FP"
"sub70" 2 0.704 "1" "S" "FP"
"sub70" 2 1.0939 "2" "S" "FP"
"sub70" 2 0.7646 "1" "S" "FP"
"sub70" 2 0.724 "1" "S" "FP"
"sub70" 2 0.5895 "2" "S" "FP"
"sub70" 2 0.6087 "2" "S" "FP"
"sub70" 2 0.6717 "1" "S" "FP"
"sub70" 2 0.7465 "1" "S" "FP"
"sub70" 2 0.5048 "2" "S" "FP"
"sub70" 2 0.7153 "1" "S" "FP"
"sub70" 2 0.6517 "1" "S" "FP"
"sub70" 2 1.935 "2" "S" "FP"
"sub70" 2 0.8489 "2" "S" "FP"
"sub70" 2 0.8101 "1" "S" "FP"
"sub70" 2 1.114 "2" "S" "FP"
"sub70" 1 0.8072 "1" "S" "FP"
"sub70" 1 0.73 "2" "S" "FP"
"sub70" 2 1.021 "1" "S" "FP"
"sub70" 2 0.9102 "2" "S" "FP"
"sub70" 2 1.0596 "1" "S" "FP"
"sub70" 2 0.8602 "1" "S" "FP"
"sub70" 2 1.2338 "2" "S" "FP"
"sub70" 2 0.8175 "1" "S" "FP"
"sub70" 2 0.9406 "1" "S" "FP"
"sub70" 2 0.6854 "1" "S" "FP"
"sub70" 2 1.4048 "1" "S" "FP"
"sub70" 2 1.1078 "1" "S" "FP"
"sub70" 2 0.8923 "2" "S" "FP"
"sub70" 2 0.8 "1" "S" "FP"
"sub70" 2 1.3077 "2" "S" "FP"
"sub70" 2 0.9051 "2" "S" "FP"
"sub70" 2 0.8051 "1" "S" "FP"
"sub70" 2 0.5961 "1" "S" "FP"
"sub70" 2 0.645 "2" "S" "FP"
"sub70" 2 1.0447 "2" "S" "FP"
"sub70" 2 1.246 "2" "S" "FP"
"sub70" 2 1.3148 "2" "S" "FP"
"sub70" 2 1.7082 "1" "S" "FP"
"sub70" 2 1.6336 "2" "S" "FP"
"sub70" 2 1.7752 "1" "S" "FP"
"sub70" 2 0.7996 "2" "S" "FP"
"sub70" 2 1.3661 "1" "S" "FP"
"sub70" 1 0.6808 "1" "S" "FP"
"sub70" 2 0.6163 "1" "S" "FP"
"sub70" 2 0.655 "2" "S" "FP"
"sub70" 1 0.9772 "1" "S" "FP"
"sub70" 2 1.922 "2" "S" "FP"
"sub70" 2 0.5908 "1" "S" "FP"
"sub70" 1 1.8431 "2" "S" "FP"
"sub70" 2 0.8559 "1" "S" "FP"
"sub70" 2 0.7299 "1" "S" "FP"
"sub70" 2 0.9218 "1" "S" "FP"
"sub70" 2 0.79 "1" "S" "FP"
"sub70" 2 0.6333 "1" "S" "FP"
"sub70" 2 0.6424 "1" "S" "FP"
"sub70" 2 0.5208 "2" "S" "FP"
"sub70" 2 0.6773 "1" "S" "FP"
"sub70" 2 1.1724 "2" "S" "FP"
"sub70" 2 0.7921 "1" "S" "FP"
"sub70" 2 0.9204 "1" "S" "FP"
"sub70" 2 1.4999 "2" "S" "FP"
"sub70" 2 0.8091 "2" "S" "FP"
"sub70" 2 1.2088 "1" "S" "FP"
"sub70" 2 1.0187 "2" "S" "FP"
"sub70" 2 0.7602 "2" "S" "FP"
"sub70" 1 0.6373 "1" "S" "FP"
"sub70" 2 0.6506 "2" "S" "FP"
"sub70" 2 1.1851 "1" "S" "FP"
"sub70" 2 1.2786 "2" "S" "FP"
"sub70" 2 1.6171 "1" "S" "FP"
"sub70" 2 1.1832 "2" "S" "FP"
"sub70" 2 0.9202 "2" "S" "FP"
"sub70" 2 0.7952 "1" "S" "FP"
"sub70" 2 1.3565 "2" "S" "FP"
"sub70" 2 0.741 "1" "S" "FP"
"sub70" 2 1.8601 "2" "S" "FP"
"sub70" 2 0.6895 "1" "S" "FP"
"sub70" 2 1.9676 "2" "S" "FP"
"sub70" 2 0.8201 "1" "S" "FP"
"sub70" 2 0.9289 "2" "S" "FP"
"sub70" 2 0.811 "2" "S" "FP"
"sub70" 2 0.7762 "2" "S" "FP"
"sub70" 1 0.7788 "1" "S" "FP"
"sub70" 2 1.2813 "1" "S" "FP"
"sub70" 2 0.9109 "2" "S" "FP"
"sub70" 2 0.892 "1" "S" "FP"
"sub70" 2 0.9568 "2" "S" "FP"
"sub70" 2 0.6993 "2" "S" "FP"
"sub70" 2 1.3391 "2" "S" "FP"
"sub70" 2 0.7646 "1" "S" "FP"
"sub70" 2 0.6989 "1" "S" "FP"
"sub70" 2 1.1639 "1" "S" "FP"
"sub70" 2 1.0296 "2" "S" "FP"
"sub70" 2 1.1689 "1" "S" "FP"
"sub70" 2 1.1251 "2" "S" "FP"
"sub70" 2 0.6337 "1" "S" "FP"
"sub70" 2 0.9649 "1" "S" "FP"
"sub70" 2 0.7565 "1" "S" "FP"
"sub70" 2 1.1241 "2" "S" "FP"
"sub70" 2 0.6562 "2" "S" "FP"
"sub70" 2 0.8648 "2" "S" "FP"
"sub70" 1 0.9605 "2" "S" "FP"
"sub70" 2 1.2395 "2" "S" "FP"
"sub70" 2 0.8498 "1" "S" "FP"
"sub70" 2 0.8772 "2" "S" "FP"
"sub70" 2 0.9165 "2" "S" "FP"
"sub70" 2 0.7348 "2" "S" "FP"
"sub70" 2 1.0197 "1" "S" "FP"
"sub70" 2 1.3653 "2" "S" "FP"
"sub70" 2 0.8343 "2" "S" "FP"
"sub70" 1 1.6558 "2" "S" "FP"
"sub70" 2 0.9749 "2" "S" "FP"
"sub70" 2 1.2575 "2" "S" "FP"
"sub70" 2 0.6421 "2" "S" "FP"
"sub70" 2 0.839 "2" "S" "FP"
"sub70" 2 0.7575 "2" "S" "FP"
"sub70" 2 0.8417 "2" "S" "FP"
"sub70" 2 0.909 "2" "S" "FP"
"sub70" 2 1.1331 "2" "S" "FP"
"sub70" 2 0.8488 "1" "S" "FP"
"sub70" 2 0.9744 "2" "S" "FP"
"sub70" 2 0.7766 "2" "S" "FP"
"sub70" 2 0.5192 "2" "S" "FP"
"sub70" 2 1.3023 "2" "S" "FP"
"sub70" 1 0.721 "2" "S" "FP"
"sub70" 2 1.1498 "2" "S" "FP"
"sub70" 2 1.7738 "2" "S" "FP"
"sub70" 2 1.2224 "2" "S" "FP"
"sub70" 2 0.5506 "2" "S" "FP"
"sub70" 2 0.8352 "2" "S" "FP"
"sub70" 2 0.7826 "2" "S" "FP"
"sub70" 2 0.8972 "2" "S" "FP"
"sub70" 2 0.8447 "2" "S" "FP"
"sub70" 2 1.2933 "2" "S" "FP"
"sub70" 1 0.7616 "2" "S" "FP"
"sub70" 2 1.0003 "2" "S" "FP"
"sub70" 2 0.9712 "2" "S" "FP"
"sub70" 2 0.7877 "2" "S" "FP"
"sub70" 2 1.2567 "2" "S" "FP"
"sub70" 2 0.9541 "2" "S" "FP"
"sub70" 2 1.4483 "2" "S" "FP"
"sub70" 2 0.8642 "2" "S" "FP"
"sub70" 2 1.3081 "2" "S" "FP"
"sub70" 2 0.8373 "1" "S" "FP"
"sub70" 1 1.6255 "1" "S" "FP"
"sub70" 2 1.5526 "2" "S" "FP"
"sub70" 2 0.9675 "1" "S" "FP"
"sub70" 2 0.8769 "2" "S" "FP"
"sub70" 2 0.7781 "1" "S" "FP"
"sub70" 1 1.2104 "2" "S" "FP"
"sub70" 2 0.6752 "1" "S" "FP"
"sub70" 2 0.8978 "2" "S" "FP"
"sub70" 2 0.9904 "2" "S" "FP"
"sub70" 2 0.9711 "2" "S" "FP"
"sub70" 2 0.676 "1" "A" "FP"
"sub70" 2 0.8906 "2" "A" "FP"
"sub70" 2 1.273 "1" "A" "FP"
"sub70" 2 1.0594 "2" "A" "FP"
"sub70" 2 0.6608 "1" "A" "FP"
"sub70" 2 0.751 "1" "A" "FP"
"sub70" 2 0.5636 "2" "A" "FP"
"sub70" 2 0.8062 "1" "A" "FP"
"sub70" 2 0.8669 "2" "A" "FP"
"sub70" 2 1.5181 "1" "A" "FP"
"sub70" 2 0.5532 "1" "A" "FP"
"sub70" 2 0.6089 "1" "A" "FP"
"sub70" 2 0.8905 "1" "A" "FP"
"sub70" 2 0.5426 "2" "A" "FP"
"sub70" 2 0.7334 "1" "A" "FP"
"sub70" 2 0.599 "2" "A" "FP"
"sub70" 2 0.5465 "1" "A" "FP"
"sub70" 2 0.6243 "2" "A" "FP"
"sub70" 2 0.5869 "2" "A" "FP"
"sub70" 1 0.7601 "2" "A" "FP"
"sub70" 2 0.7538 "2" "A" "FP"
"sub70" 2 0.74 "2" "A" "FP"
"sub70" 2 0.7361 "2" "A" "FP"
"sub70" 2 0.7066 "2" "A" "FP"
"sub70" 2 0.9271 "2" "A" "FP"
"sub70" 2 1.3355 "2" "A" "FP"
"sub70" 2 0.678 "2" "A" "FP"
"sub70" 2 1.9806 "2" "A" "FP"
"sub70" 1 0.6469 "1" "A" "FP"
"sub70" 2 1.2347 "2" "A" "FP"
"sub70" 2 0.9523 "2" "A" "FP"
"sub70" 2 0.6479 "2" "A" "FP"
"sub70" 2 0.9806 "2" "A" "FP"
"sub70" 2 0.8506 "1" "A" "FP"
"sub70" 2 1.1334 "1" "A" "FP"
"sub70" 2 0.7391 "1" "A" "FP"
"sub70" 2 0.7709 "2" "A" "FP"
"sub70" 2 0.7513 "2" "A" "FP"
"sub70" 2 0.802 "2" "A" "FP"
"sub70" 2 0.7328 "2" "A" "FP"
"sub70" 2 0.9701 "2" "A" "FP"
"sub70" 2 0.7768 "2" "A" "FP"
"sub70" 2 0.7475 "2" "A" "FP"
"sub70" 2 1.0676 "2" "A" "FP"
"sub70" 2 1.1551 "2" "A" "FP"
"sub70" 2 0.9709 "2" "A" "FP"
"sub70" 2 0.9164 "2" "A" "FP"
"sub70" 2 0.8644 "2" "A" "FP"
"sub70" 2 0.8244 "2" "A" "FP"
"sub70" 2 0.9048 "1" "A" "FP"
"sub70" 2 0.7729 "2" "A" "FP"
"sub70" 2 0.7616 "2" "A" "FP"
"sub70" 2 0.7393 "2" "A" "FP"
"sub70" 2 0.7419 "2" "A" "FP"
"sub70" 1 1.6534 "2" "A" "FP"
"sub70" 2 0.8771 "2" "A" "FP"
"sub70" 2 1.7771 "2" "A" "FP"
"sub70" 2 1.2289 "2" "A" "FP"
"sub70" 2 1.7253 "2" "A" "FP"
"sub70" 2 1.1247 "2" "A" "FP"
"sub70" 2 1.6111 "2" "A" "FP"
"sub70" 2 0.8069 "2" "A" "FP"
"sub70" 2 1.1299 "2" "A" "FP"
"sub70" 2 0.7738 "2" "A" "FP"
"sub70" 2 0.5744 "2" "A" "FP"
"sub70" 1 0.6465 "2" "A" "FP"
"sub70" 2 0.853 "2" "A" "FP"
"sub70" 2 0.617 "2" "A" "FP"
"sub70" 2 0.6068 "2" "A" "FP"
"sub70" 2 0.7379 "2" "A" "FP"
"sub70" 2 0.9186 "2" "A" "FP"
"sub70" 2 1.1004 "2" "A" "FP"
"sub70" 2 1.1017 "2" "A" "FP"
"sub70" 2 0.7227 "2" "A" "FP"
"sub70" 2 0.8037 "1" "A" "FP"
"sub70" 2 0.6899 "2" "A" "FP"
"sub70" 1 0.7777 "1" "A" "FP"
"sub70" 2 0.9825 "2" "A" "FP"
"sub70" 2 0.6537 "1" "A" "FP"
"sub70" 2 0.5426 "2" "A" "FP"
"sub70" 2 0.7724 "2" "A" "FP"
"sub70" 2 0.6957 "2" "A" "FP"
"sub70" 2 1.419 "1" "A" "FP"
"sub70" 2 0.6617 "2" "A" "FP"
"sub70" 2 0.9212 "1" "A" "FP"
"sub70" 2 1.0972 "2" "A" "FP"
"sub70" 2 0.9469 "1" "A" "FP"
"sub70" 2 0.5918 "1" "A" "FP"
"sub70" 2 0.6836 "1" "A" "FP"
"sub70" 2 1.121 "2" "A" "FP"
"sub70" 1 0.7131 "1" "A" "FP"
"sub70" 2 1.0527 "2" "A" "FP"
"sub70" 2 0.9343 "2" "A" "FP"
"sub70" 2 1.1247 "2" "A" "FP"
"sub70" 1 1.161 "2" "A" "FP"
"sub70" 1 1.2065 "1" "A" "FP"
"sub70" 2 0.9812 "2" "A" "FP"
"sub70" 2 0.7515 "1" "A" "FP"
"sub70" 2 1.7157 "1" "A" "FP"
"sub70" 2 0.9274 "1" "A" "FP"
"sub70" 2 0.8931 "2" "A" "FP"
"sub70" 2 0.938 "2" "A" "FP"
"sub70" 2 1.3004 "2" "A" "FP"
"sub70" 2 1.3259 "2" "A" "FP"
"sub70" 2 0.8108 "1" "A" "FP"
"sub70" 2 0.6848 "2" "A" "FP"
"sub70" 2 1.3574 "1" "A" "FP"
"sub70" 2 0.5133 "2" "A" "FP"
"sub70" 2 0.6905 "2" "A" "FP"
"sub70" 2 1.3403 "2" "A" "FP"
"sub70" 2 0.767 "1" "A" "FP"
"sub70" 1 1.323 "1" "A" "FP"
"sub70" 2 0.8189 "1" "A" "FP"
"sub70" 2 0.4853 "2" "A" "FP"
"sub70" 2 0.5654 "1" "A" "FP"
"sub70" 2 1.1584 "2" "A" "FP"
"sub70" 2 1.2822 "2" "A" "FP"
"sub70" 2 1.404 "2" "A" "FP"
"sub70" 2 1.3151 "2" "A" "FP"
"sub70" 2 1.0389 "1" "A" "FP"
"sub70" 2 0.9165 "2" "A" "FP"
"sub70" 2 0.739 "2" "A" "FP"
"sub70" 2 0.5761 "2" "A" "FP"
"sub70" 2 0.5809 "1" "A" "FP"
"sub70" 2 1.2134 "2" "A" "FP"
"sub70" 2 0.8434 "2" "A" "FP"
"sub70" 2 0.9337 "2" "A" "FP"
"sub70" 2 0.565 "2" "A" "FP"
"sub70" 2 0.7333 "2" "A" "FP"
"sub70" 2 0.5035 "2" "A" "FP"
"sub70" 2 0.9919 "2" "A" "FP"
"sub70" 1 0.6513 "2" "A" "FP"
"sub70" 2 0.7149 "2" "A" "FP"
"sub70" 2 0.8098 "2" "A" "FP"
"sub70" 2 1.022 "2" "A" "FP"
"sub70" 2 0.9716 "1" "A" "FP"
"sub70" 2 0.6831 "2" "A" "FP"
"sub70" 1 0.7594 "1" "A" "FP"
"sub70" 2 0.5225 "2" "A" "FP"
"sub70" 1 0.8263 "1" "A" "FP"
"sub70" 2 1.0155 "2" "A" "FP"
"sub70" 2 0.8136 "1" "A" "FP"
"sub70" 1 0.6462 "2" "A" "FP"
"sub70" 2 0.7008 "2" "A" "FP"
"sub70" 2 1.2996 "1" "A" "FP"
"sub70" 2 1.8962 "1" "A" "FP"
"sub70" 2 1.1261 "2" "A" "FP"
"sub70" 2 0.6413 "1" "A" "FP"
"sub70" 2 0.6193 "1" "A" "FP"
"sub70" 2 0.6324 "1" "A" "FP"
"sub70" 2 0.7729 "1" "A" "FP"
"sub70" 2 0.578 "2" "A" "FP"
"sub70" 2 0.5228 "2" "A" "FP"
"sub70" 2 0.7454 "1" "A" "FP"
"sub70" 2 0.7812 "2" "A" "FP"
"sub70" 2 0.9337 "2" "A" "FP"
"sub70" 2 0.9606 "2" "A" "FP"
"sub70" 2 0.5778 "2" "A" "FP"
"sub70" 2 0.8876 "2" "A" "FP"
"sub70" 2 0.7202 "2" "A" "FP"
"sub70" 2 1.3488 "1" "A" "FP"
"sub70" 2 0.6386 "2" "A" "FP"
"sub70" 2 0.7952 "2" "A" "FP"
"sub70" 2 1.1395 "1" "A" "FP"
"sub70" 2 1.7418 "2" "A" "FP"
"sub70" 2 0.6669 "1" "A" "FP"
"sub70" 2 1.5992 "2" "A" "FP"
"sub70" 2 1.2267 "1" "A" "FP"
"sub70" 2 0.8686 "1" "A" "FP"
"sub70" 2 0.856 "2" "A" "FP"
"sub70" 1 0.6873 "1" "A" "FP"
"sub70" 2 1.4233 "1" "A" "FP"
"sub70" 2 0.9989 "1" "A" "FP"
"sub70" 2 0.6323 "1" "A" "FP"
"sub70" 1 0.9597 "1" "A" "FP"
"sub70" 2 1.0473 "2" "A" "FP"
"sub70" 1 1.8068 "2" "A" "FP"
"sub70" 2 0.575 "2" "A" "FP"
"sub70" 2 0.9626 "1" "A" "FP"
"sub70" 2 1.6092 "1" "A" "FP"
"sub70" 2 1.8637 "2" "A" "FP"
"sub70" 2 0.9627 "2" "A" "FP"
"sub70" 2 0.8002 "1" "A" "FP"
"sub70" 2 0.7341 "1" "A" "FP"
"sub70" 2 0.7207 "2" "A" "FP"
"sub70" 2 0.6401 "2" "A" "FP"
"sub70" 2 0.6226 "2" "A" "FP"
"sub70" 2 1.1319 "1" "A" "FP"
"sub70" 2 0.7659 "1" "A" "FP"
"sub70" 2 0.7068 "1" "A" "FP"
"sub70" 2 1.0664 "1" "A" "FP"
"sub70" 2 0.5574 "1" "A" "FP"
"sub70" 2 0.7993 "1" "A" "FP"
"sub70" 2 1.2308 "1" "A" "FP"
"sub70" 2 0.5443 "1" "A" "FP"
"sub70" 1 1.6427 "2" "A" "FP"
"sub70" 2 0.6341 "2" "A" "FP"
"sub70" 2 0.6424 "2" "A" "FP"
"sub70" 2 0.991 "2" "A" "FP"
"sub70" 1 1.5699 "2" "A" "FP"
"sub70" 2 1.1112 "1" "A" "FP"
"sub70" 1 0.6404 "1" "A" "FP"
"sub70" 2 0.6091 "2" "A" "FP"
"sub70" 2 0.8521 "1" "A" "FP"
"sub70" 2 0.5985 "1" "A" "FP"
"sub70" 2 0.6007 "1" "A" "FP"
"sub70" 2 0.777 "1" "A" "FP"
"sub70" 2 0.7205 "1" "A" "FP"
"sub70" 2 0.5799 "1" "A" "FP"
"sub70" 2 0.7291 "2" "A" "FP"
"sub70" 1 0.8497 "2" "A" "FP"
"sub71" 2 0.5934 "1" "A" "FP"
"sub71" 2 0.5148 "2" "A" "FP"
"sub71" 2 0.5147 "2" "A" "FP"
"sub71" 2 0.4463 "2" "A" "FP"
"sub71" 2 1.9829 "1" "A" "FP"
"sub71" 2 0.6236 "1" "A" "FP"
"sub71" 2 0.6386 "1" "A" "FP"
"sub71" 2 0.5031 "1" "A" "FP"
"sub71" 2 0.637 "1" "A" "FP"
"sub71" 2 0.8607 "1" "A" "FP"
"sub71" 2 1.4256 "1" "A" "FP"
"sub71" 2 0.6402 "1" "A" "FP"
"sub71" 2 0.9095 "1" "A" "FP"
"sub71" 2 0.7698 "1" "A" "FP"
"sub71" 2 0.5318 "2" "A" "FP"
"sub71" 2 0.5496 "1" "A" "FP"
"sub71" 1 1.6451 "2" "A" "FP"
"sub71" 2 0.6605 "2" "A" "FP"
"sub71" 2 0.5144 "2" "A" "FP"
"sub71" 1 0.8695 "1" "A" "FP"
"sub71" 2 0.5572 "1" "A" "FP"
"sub71" 1 1.0969 "2" "A" "FP"
"sub71" 1 0.8585 "1" "A" "FP"
"sub71" 1 0.7752 "1" "A" "FP"
"sub71" 2 0.9176 "1" "A" "FP"
"sub71" 2 0.4818 "2" "A" "FP"
"sub71" 1 1.1408 "1" "A" "FP"
"sub71" 2 0.6938 "2" "A" "FP"
"sub71" 2 0.7502 "2" "A" "FP"
"sub71" 2 0.6882 "1" "A" "FP"
"sub71" 1 0.4351 "1" "A" "FP"
"sub71" 2 0.5088 "1" "A" "FP"
"sub71" 2 0.6293 "2" "A" "FP"
"sub71" 2 0.603 "2" "A" "FP"
"sub71" 2 0.8201 "1" "A" "FP"
"sub71" 2 0.8208 "1" "A" "FP"
"sub71" 2 0.4456 "1" "A" "FP"
"sub71" 2 0.7343 "2" "A" "FP"
"sub71" 2 0.7221 "1" "A" "FP"
"sub71" 2 0.369 "1" "A" "FP"
"sub71" 1 0.6811 "1" "A" "FP"
"sub71" 2 0.7611 "1" "A" "FP"
"sub71" 2 0.6176 "2" "A" "FP"
"sub71" 2 0.7906 "2" "A" "FP"
"sub71" 2 0.6704 "2" "A" "FP"
"sub71" 2 0.7749 "1" "A" "FP"
"sub71" 2 0.6567 "1" "A" "FP"
"sub71" 2 0.4285 "2" "A" "FP"
"sub71" 2 0.5816 "1" "A" "FP"
"sub71" 2 0.5753 "1" "A" "FP"
"sub71" 2 0.8798 "1" "A" "FP"
"sub71" 1 0.2592 "2" "A" "FP"
"sub71" 2 0.6339 "1" "A" "FP"
"sub71" 1 0.7509 "1" "A" "FP"
"sub71" 2 0.6283 "1" "A" "FP"
"sub71" 2 0.648 "1" "A" "FP"
"sub71" 1 0.5418 "2" "A" "FP"
"sub71" 2 2.0969 "1" "A" "FP"
"sub71" 2 1.5944 "2" "A" "FP"
"sub71" 2 0.9761 "2" "A" "FP"
"sub71" 2 0.4914 "1" "A" "FP"
"sub71" 2 1.8564 "1" "A" "FP"
"sub71" 2 0.7467 "2" "A" "FP"
"sub71" 2 0.5017 "2" "A" "FP"
"sub71" 1 0.7133 "1" "A" "FP"
"sub71" 2 0.8897 "1" "A" "FP"
"sub71" 2 0.4494 "1" "A" "FP"
"sub71" 1 1.299 "1" "A" "FP"
"sub71" 2 0.5982 "1" "A" "FP"
"sub71" 2 1.3356 "1" "A" "FP"
"sub71" 1 1.3194 "1" "A" "FP"
"sub71" 2 1.1139 "1" "A" "FP"
"sub71" 2 0.7621 "2" "A" "FP"
"sub71" 2 0.6781 "2" "A" "FP"
"sub71" 2 0.9493 "1" "A" "FP"
"sub71" 1 0.7935 "2" "A" "FP"
"sub71" 2 0.7257 "1" "A" "FP"
"sub71" 2 0.9787 "2" "A" "FP"
"sub71" 1 0.7046 "2" "A" "FP"
"sub71" 2 0.8478 "1" "A" "FP"
"sub71" 2 0.8899 "2" "A" "FP"
"sub71" 2 0.5432 "1" "A" "FP"
"sub71" 2 0.626 "1" "A" "FP"
"sub71" 2 1.0002 "1" "A" "FP"
"sub71" 2 0.6159 "2" "A" "FP"
"sub71" 2 1.1671 "2" "A" "FP"
"sub71" 2 1.5733 "2" "A" "FP"
"sub71" 2 0.5451 "1" "A" "FP"
"sub71" 2 0.7149 "1" "A" "FP"
"sub71" 2 0.3895 "2" "A" "FP"
"sub71" 2 0.5534 "1" "A" "FP"
"sub71" 2 0.4663 "2" "A" "FP"
"sub71" 2 0.9942 "1" "A" "FP"
"sub71" 2 0.5146 "2" "A" "FP"
"sub71" 2 0.7757 "2" "A" "FP"
"sub71" 2 0.5288 "1" "A" "FP"
"sub71" 2 1.019 "2" "A" "FP"
"sub71" 2 0.9072 "2" "A" "FP"
"sub71" 2 0.5065 "1" "A" "FP"
"sub71" 2 0.4107 "1" "A" "FP"
"sub71" 2 0.8889 "2" "A" "FP"
"sub71" 2 0.7098 "1" "A" "FP"
"sub71" 2 0.6407 "2" "A" "FP"
"sub71" 2 0.7017 "1" "A" "FP"
"sub71" 2 0.8607 "1" "A" "FP"
"sub71" 2 0.9572 "2" "A" "FP"
"sub71" 2 0.4881 "2" "A" "FP"
"sub71" 2 0.5834 "1" "A" "FP"
"sub71" 2 0.7039 "1" "A" "FP"
"sub71" 2 0.433 "2" "A" "FP"
"sub71" 1 0.6613 "2" "A" "FP"
"sub71" 2 0.7509 "1" "A" "FP"
"sub71" 2 0.4596 "2" "A" "FP"
"sub71" 2 1.2917 "2" "A" "FP"
"sub71" 2 0.9124 "1" "A" "FP"
"sub71" 2 0.5021 "2" "A" "FP"
"sub71" 1 1.6174 "2" "A" "FP"
"sub71" 2 0.9327 "1" "A" "FP"
"sub71" 2 1.4783 "1" "A" "FP"
"sub71" 2 1.2004 "1" "A" "FP"
"sub71" 2 0.4838 "2" "A" "FP"
"sub71" 2 0.4019 "1" "A" "FP"
"sub71" 1 1.0911 "1" "A" "FP"
"sub71" 2 1.1074 "1" "A" "FP"
"sub71" 2 0.5952 "2" "A" "FP"
"sub71" 2 0.6554 "2" "A" "FP"
"sub71" 2 0.8509 "2" "A" "FP"
"sub71" 2 0.5557 "1" "A" "FP"
"sub71" 2 0.3807 "2" "A" "FP"
"sub71" 2 0.7452 "2" "A" "FP"
"sub71" 2 0.8927 "1" "A" "FP"
"sub71" 2 0.5359 "1" "A" "FP"
"sub71" 1 0.5341 "1" "A" "FP"
"sub71" 2 0.6286 "1" "A" "FP"
"sub71" 2 0.5183 "2" "A" "FP"
"sub71" 2 0.3661 "1" "A" "FP"
"sub71" 1 1.1498 "2" "A" "FP"
"sub71" 2 1.6927 "1" "A" "FP"
"sub71" 2 1.1032 "1" "A" "FP"
"sub71" 2 0.9212 "1" "A" "FP"
"sub71" 2 0.6165 "1" "A" "FP"
"sub71" 2 0.6241 "1" "A" "FP"
"sub71" 2 0.4644 "2" "A" "FP"
"sub71" 1 1.1794 "2" "A" "FP"
"sub71" 2 0.843 "1" "A" "FP"
"sub71" 2 0.9076 "2" "A" "FP"
"sub71" 2 1.2557 "1" "A" "FP"
"sub71" 2 1.4951 "1" "A" "FP"
"sub71" 2 0.5434 "1" "A" "FP"
"sub71" 2 0.4374 "1" "A" "FP"
"sub71" 2 0.6165 "2" "A" "FP"
"sub71" 2 0.4846 "2" "A" "FP"
"sub71" 2 0.8731 "1" "A" "FP"
"sub71" 1 1.2902 "2" "A" "FP"
"sub71" 2 0.5103 "1" "A" "FP"
"sub71" 2 1.1933 "2" "A" "FP"
"sub71" 2 1.3745 "1" "A" "FP"
"sub71" 2 1.2252 "2" "A" "FP"
"sub71" 1 0.5294 "1" "A" "FP"
"sub71" 2 0.5557 "1" "A" "FP"
"sub71" 2 0.4268 "1" "A" "FP"
"sub71" 2 0.8445 "1" "A" "FP"
"sub71" 2 0.3306 "2" "A" "FP"
"sub71" 1 0.3676 "1" "A" "FP"
"sub71" 2 1.9535 "2" "S" "FP"
"sub71" 2 0.4304 "1" "S" "FP"
"sub71" 2 0.5022 "2" "S" "FP"
"sub71" 2 1.0075 "1" "S" "FP"
"sub71" 2 0.5067 "1" "S" "FP"
"sub71" 1 0.8492 "2" "S" "FP"
"sub71" 1 0.6387 "2" "S" "FP"
"sub71" 2 0.4605 "1" "S" "FP"
"sub71" 2 0.4639 "1" "S" "FP"
"sub71" 2 0.8253 "1" "S" "FP"
"sub71" 2 0.6828 "1" "S" "FP"
"sub71" 2 0.6335 "1" "S" "FP"
"sub71" 2 0.614 "1" "S" "FP"
"sub71" 2 0.7749 "1" "S" "FP"
"sub71" 2 1.2272 "1" "S" "FP"
"sub71" 2 1.1673 "2" "S" "FP"
"sub71" 2 0.5776 "2" "S" "FP"
"sub71" 2 0.4362 "1" "S" "FP"
"sub71" 2 0.6813 "1" "S" "FP"
"sub71" 1 1.2852 "1" "S" "FP"
"sub71" 2 1.7263 "2" "S" "FP"
"sub71" 1 0.7046 "1" "S" "FP"
"sub71" 1 0.5658 "2" "S" "FP"
"sub71" 2 0.7873 "1" "S" "FP"
"sub71" 1 0.4066 "2" "S" "FP"
"sub71" 2 0.4513 "2" "S" "FP"
"sub71" 2 0.507 "2" "S" "FP"
"sub71" 1 0.8662 "2" "S" "FP"
"sub71" 2 0.5963 "2" "S" "FP"
"sub71" 2 0.7206 "2" "S" "FP"
"sub71" 2 0.3613 "2" "S" "FP"
"sub71" 1 0.7638 "2" "S" "FP"
"sub71" 2 0.9073 "2" "S" "FP"
"sub71" 2 0.5172 "1" "S" "FP"
"sub71" 2 0.8957 "2" "S" "FP"
